Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1477086834672824320,covid-19,68,76,MISC,0.9638
1477086835067215873,abimael83,4,13,PER,0.3281
1477086835067215873,covid,48,53,MISC,0.9999
1477086836111470593,notafaso,4,12,ORG,0.9991
1477086836296241157,coronavirusnewv,4,19,ORG,0.9215
1477086836296241157,🇺🇸,21,23,LOC,0.9086
1477086836296241157,estados unidos,26,40,LOC,0.9989
1477086836296241157,ee,43,45,LOC,0.986
1477086836296241157,uu,47,49,LOC,0.9856
1477086836296241157,covid-19,91,99,MISC,0.9998
1477086838850469892,covid,11,16,MISC,0.9786
1477086838850469892,madero,60,66,LOC,0.9999
1477086838850527245,giovanacarc,4,15,PER,0.8802
1477086838850527245,central,41,48,ORG,0.9729
1477086838850527245,central,102,109,ORG,0.946
1477086840154832900,laraacaraballo,4,18,PER,0.6068
1477086841933385735,laraacaraballo,4,18,PER,0.6068
1477086842201821188,elmundotolkien,4,18,ORG,0.9998
1477086842201821188,covid,70,75,MISC,0.9998
1477086842662965248,jou,4,7,PER,0.9974
1477086842662965248,kaiser,8,14,PER,0.998
1477086842662965248,israel,25,31,ORG,0.9943
1477086842662965248,omicron,91,98,MISC,0.9998
1477086844336672769,sfajardoo,4,13,ORG,0.4614
1477086844336672769,mariogallegosh,113,127,PER,0.9898
1477086844336672769,ferbelaunz,129,139,ORG,0.6663
1477086846677049361,doctormacias,4,16,PER,0.4585
1477086846677049361,covid-19,113,121,MISC,0.9999
1477086847532556288,laraacaraballo,4,18,PER,0.6068
1477086849264799747,elaguspe,4,12,PER,0.9667
1477086850133209089,ssalud,4,10,ORG,0.9829
1477086850133209089,comunicadosalud,15,30,MISC,0.9377
1477086850133209089,méxico,32,38,LOC,0.6132
1477086850133209089,vacunas,75,82,MISC,0.9316
1477086850133209089,covid19,100,107,MISC,0.9998
1477086851357757444,chinito41260271,4,19,PER,0.9929
1477086856902807559,covid,70,75,ORG,0.9999
1477086858806845440,giuliblanc,4,14,PER,0.9358
1477086860396560385,chinito41260271,4,19,PER,0.9929
1477086863559213061,manuelmunoz21,1,14,PER,0.9997
1477086863559213061,covid,77,82,PER,0.9996
1477086864498593794,facumaroni,4,14,ORG,0.4358
1477086864855248896,chinito41260271,4,19,PER,0.9929
1477086865698308096,covid,49,54,MISC,0.9992
1477086868093161474,miley,84,89,PER,0.9996
1477086871780044802,elaguspe,4,12,PER,0.9667
1477086872564379650,fresasforvantte,4,19,ORG,0.7486
1477086872564379650,disease,37,44,MISC,0.5089
1477086872572678148,borisosman,4,14,ORG,0.4386
1477086872572678148,ssa,60,63,ORG,0.9997
1477086872572678148,méxico,65,71,LOC,1.0
1477086876364324864,julian181407,4,16,PER,0.8527
1477086876364324864,twitter,67,74,MISC,0.9987
1477086877039611910,gi0ssj,4,10,PER,0.4243
1477086879304585217,chinito41260271,4,19,PER,0.9929
1477086879858233345,mippcivzla,4,14,ORG,0.987
1477086879858233345,𝗔𝗰𝗰𝗲𝘀𝗼,31,37,MISC,0.9977
1477086879858233345,covid-19,97,105,MISC,0.9999
1477086884987871232,miguetrom80,1,12,PER,0.6558
1477086884987871232,ferreb93,14,22,MISC,0.8107
1477086884987871232,covid,68,73,MISC,0.9999
1477086884987871232,vacuna,139,145,MISC,0.9999
1477086884987871232,soc,175,178,ORG,0.9999
1477086884987871232,española de cardiología,180,203,ORG,0.9999
1477086886011281414,ammanev,4,11,PER,0.8976
1477086887793897474,celepamio1,4,14,ORG,0.7354
1477086893770690567,meeryfuentess,4,17,PER,0.6824
1477086899697119232,messi,44,49,PER,0.9997
1477086901060476934,paaucp,4,10,ORG,0.9934
1477086901114916864,paaucp,4,10,ORG,0.9934
1477086902129934343,covid,22,27,MISC,0.7948
1477086902880669697,chinito41260271,4,19,PER,0.9929
1477086907465043968,méxico,19,25,LOC,0.9786
1477086907465043968,abdala,50,56,MISC,0.9997
1477086907809083392,gobierno ayuso,41,55,ORG,0.9996
1477086907809083392,protocolo,66,75,MISC,0.9999
1477086909214121984,reina,4,9,PER,0.9996
1477086909214121984,mariel,11,17,PER,0.9883
1477086911252422660,camiiimoreno111,4,19,PER,0.9984
1477086972770357252,canete,4,10,PER,0.9328
1477086972770357252,carlitos,11,19,PER,0.9719
1477086973571608579,macarena,4,12,PER,0.9987
1477086973571608579,olona,13,18,PER,0.9993
1477086973571608579,covid,70,75,MISC,0.9997
1477086973571608579,presidente,117,127,ORG,0.4264
1477086973571608579,andaluc,132,139,ORG,0.9918
1477086973827420160,elaguspe,4,12,PER,0.9667
1477086973835816960,guzman,4,10,PER,0.8741
1477086973835816960,covid,49,54,MISC,0.9997
1477086974380965888,1macagregorio,4,17,PER,0.9938
1477086975236714501,doctormacias,4,16,PER,0.4585
1477086975236714501,covid-19,113,121,MISC,0.9999
1477086975261822985,ligargcha,4,13,ORG,0.7594
1477086975261822985,messi,47,52,PER,0.9998
1477086976255930376,pedrocastillote,4,19,PER,0.9987
1477086976255930376,gobierno,60,68,ORG,0.9999
1477086976255930376,covid-19,97,105,MISC,0.9999
1477086977203875841,agos1423,4,12,PER,0.805
1477086977728167938,ómicron,0,7,MISC,0.9993
1477086977728167938,méxico,23,29,LOC,1.0
1477086977728167938,yucatán,31,38,ORG,0.9996
1477086977728167938,hlgatell,79,87,ORG,0.9233
1477086977728167938,lopezobrador,90,102,PER,0.9281
1477086977728167938,amlo,208,212,PER,0.9998
1477086979808452609,macdonald,18,27,ORG,0.983
1477086979808452609,av,37,39,LOC,0.9998
1477086979808452609,santa fe 4280,41,54,LOC,0.8919
1477086979808452609,caba,56,60,LOC,0.9999
1477086979808452609,covid,96,101,MISC,0.5247
1477086980701888513,mauvila,1,8,PER,0.9403
1477086981268062218,sfajardoo,4,13,ORG,0.4614
1477086981268062218,mariogallegosh,113,127,PER,0.9898
1477086981268062218,ferbelaunz,129,139,ORG,0.6663
1477086983268843524,sfajardoo,4,13,PER,0.2761
1477086983268843524,mariogallego,127,139,ORG,0.4099
1477086984728363009,luzugames,4,13,ORG,0.994
1477086986880139267,paaucp,4,10,ORG,0.9934
1477086987047821313,gcangiano,4,13,ORG,0.6083
1477086987580547073,aaronbxnes,4,14,PER,0.5113
1477086987580547073,jijiji,35,41,PER,0.6017
1477086990164135937,messi,24,29,PER,0.9998
1477086990868877319,chinito41260271,4,19,PER,0.9929
1477086992366288903,polucionbogota,4,18,ORG,0.998
1477086992366288903,covid,31,36,MISC,0.9998
1477086994262110214,evitamlglw,4,14,PER,0.9963
1477086994262110214,covid,70,75,MISC,0.9996
1477086994262110214,cáncer,110,116,MISC,0.9995
1477086994387943425,fresasforvantte,4,19,ORG,0.7486
1477086994387943425,disease,37,44,MISC,0.5089
1477086995063128064,camiiilaborda,4,17,PER,0.917
1477086995063128064,covid,27,32,PER,0.9939
1477086995553861636,messi,44,49,PER,0.9997
1477086996908675079,marioventura,4,16,PER,0.9992
1477086997286166534,meeryfuentess,4,17,PER,0.6824
1477086997885775873,ammanev,4,11,PER,0.8976
1477086998288601089,ammanev,4,11,PER,0.8976
1477087000268263429,covid,89,94,MISC,0.9998
1477087002097065995,meeryfuentess,4,17,PER,0.6824
1477087002256457732,meeryfuentess,4,17,PER,0.6824
1477087004181598212,mippcivzla,4,14,ORG,0.8641
1477087004181598212,nicolasmaduro,25,38,PER,0.9935
1477087004412112898,messi,44,49,PER,0.9997
1477087005418967041,laraacaraballo,4,18,PER,0.6068
1477087005720907780,tizitridente12,4,18,PER,0.5161
1477087007629201410,messi,44,49,PER,0.9997
1477087008292065285,covid-19,41,49,MISC,0.9999
1477087010498121729,julinunez,4,13,PER,0.9677
1477087010498121729,lanus,19,24,LOC,0.9822
1477087011425161218,vicrila,13,20,ORG,0.9994
1477087011462918148,gobierno ayuso,41,55,ORG,0.9996
1477087011462918148,protocolo,66,75,MISC,0.9999
1477087013706747906,mmilicourroux,4,17,ORG,0.6328
1477087015950770185,foodandtravelmx,4,19,ORG,0.9906
1477087015950770185,repúblicacheca,60,74,LOC,0.9999
1477087016848351234,vicrila,13,20,ORG,0.9994
1477087017142042628,elaguspe,4,12,PER,0.9667
1477087017821511684,coronavirusnewv,4,19,ORG,0.5248
1477087017821511684,covid-19,91,99,MISC,0.9997
1477087017821511684,🇫🇷,130,132,LOC,0.5739
1477087017821511684,franci,133,139,LOC,0.9988
1477087019180380178,palomabok,4,13,PER,0.5192
1477087019675406337,jesusmartinmx,4,17,PER,0.9994
1477087021101428741,mi tío,2,8,PER,0.9993
1477087021101428741,alta de covid,22,35,MISC,0.9942
1477087027430494208,yamisanchhez,4,16,PER,0.9743
1477087029133340673,juariuok,4,12,PER,0.4758
1477087030354059267,aronlpiper,4,14,PER,0.8654
1477087031452913667,paaucp,4,10,ORG,0.9934
1477087032656625667,elgarcadejalil,4,18,PER,0.5189
1477087032656625667,san lorenzo,80,91,MISC,0.9994
1477087034040676352,vivimarrrtinez,4,18,PER,0.8538
1477087034749689859,paaucp,4,10,ORG,0.9934
1477087037777977344,paaucp,4,10,ORG,0.9934
1477087040483246084,aleebola,4,12,ORG,0.9898
1477087040932093952,suvvera,4,11,PER,0.8598
1477087040932093952,mario casaretto,20,35,PER,0.9999
1477087041552855043,pepetonro0,4,14,PER,0.9894
1477087041552855043,covid,92,97,ORG,0.972
1477087043293368324,messi,44,49,PER,0.9997
1477087043448680452,carlwinslou,4,15,PER,0.9893
1477087043725504514,lopezdoriga,4,15,PER,0.6133
1477087043725504514,méxico,30,36,LOC,0.9999
1477087043725504514,covid-19,117,125,MISC,0.9998
1477087044405014529,francia,0,7,LOC,0.9988
1477087044405014529,covid-19,46,54,MISC,0.9999
1477087045768122374,rodolfoasar,4,15,ORG,0.8522
1477087045768122374,delaware,39,47,LOC,0.9999
1477087045768122374,covid,103,108,MISC,0.623
1477087047919804419,tobiaslatour,4,16,PER,0.9988
1477087047919804419,estados unidos,18,32,ORG,0.9997
1477087047919804419,covid,110,115,MISC,0.9999
1477087050868432896,covid,58,63,MISC,0.9997
1477087050868432896,pfizer,77,83,MISC,0.9998
1477087050868432896,california,154,164,LOC,1.0
1477087050868432896,las vegas,167,176,LOC,0.9999
1477087050868432896,emanuelviher,224,236,PER,0.9142
1477087052948652032,luchorc1889,4,15,PER,0.967
1477087053120778249,covid,0,5,PER,0.9999
1477087055784075264,drhugostrangemd,4,19,PER,0.9992
1477087055784075264,país,86,90,LOC,0.9819
1477087056387969024,elaguspe,4,12,PER,0.9667
1477087062683697153,evitamlglw,4,14,PER,0.9963
1477087062683697153,covid,70,75,MISC,0.9996
1477087062683697153,cáncer,110,116,MISC,0.9995
1477087066928427008,raudel,4,10,PER,0.8947
1477087066928427008,leon,11,15,PER,0.4337
1477087066928427008,pandemia,47,55,MISC,0.9999
1477087067645657092,vicrila,13,20,ORG,0.9994
1477087069054791680,secretaría de salud,8,27,ORG,0.9999
1477087069054791680,covid-19,60,68,MISC,0.9999
1477087070128508928,foro,4,8,MISC,0.4408
1477087070128508928,últimahora,15,25,MISC,0.8244
1477087070128508928,méxico,28,34,LOC,0.9999
1477087072963940354,milenio,4,11,ORG,0.9885
1477087072963940354,brasil,13,19,LOC,0.9999
1477087072963940354,covid19,68,75,MISC,0.9999
1477087072963940354,ómicron,107,114,MISC,0.9998
1477087081822183425,reina,4,9,PER,0.9996
1477087081822183425,mariel,11,17,PER,0.9883
1477087083139420163,evitamlglw,4,14,PER,0.9963
1477087083139420163,covid,70,75,MISC,0.9996
1477087083139420163,cáncer,110,116,MISC,0.9995
1477087084917710848,covid,76,81,MISC,0.9999
1477087086192865280,elaguspe,4,12,PER,0.9667
1477087087635705856,messi,44,49,PER,0.9997
1477087088847769600,listindiario,4,16,ORG,0.9348
1477087088847769600,mundialesld,18,29,MISC,0.9946
1477087088847769600,puerto rico,32,43,LOC,0.9399
1477087090802409473,covid,13,18,MISC,0.8045
1477087090802409473,macta llega,148,159,MISC,0.9495
1477087090802409473,malditovirusveteya,161,179,MISC,0.9732
1477087094090698755,paaucp,4,10,ORG,0.9934
1477087094921072640,messi,44,49,PER,0.9997
1477087099245445122,eluniversocom,4,17,ORG,0.9978
1477087099245445122,covid-19,55,63,MISC,0.9999
1477087099245445122,gobierno,68,76,ORG,0.9999
1477087100843479040,tuister,17,24,LOC,0.9601
1477087100843479040,edomex,88,94,ORG,0.9992
1477087100843479040,cdmx,97,101,ORG,0.9991
1477087101074100227,univdeportes,4,16,ORG,0.9997
1477087101074100227,equipo,18,24,ORG,0.7377
1477087101074100227,mundial de clubes,37,54,MISC,0.8386
1477087101074100227,covid-19,62,70,MISC,0.9998
1477087101074100227,fifa,94,98,ORG,0.9999
1477087101376204801,aaronbxnes,4,14,PER,0.5113
1477087101376204801,jijiji,35,41,PER,0.6017
1477087102504345600,fedeeg9,1,8,PER,0.977
1477087102626058243,chinito41260271,4,19,PER,0.9929
1477087185002106883,juariuok,4,12,PER,0.4758
1477087187854249984,valenmolina05,4,17,PER,0.7421
1477087187854249984,covid,49,54,MISC,0.9973
1477087189645279233,jkfineline,4,14,ORG,0.9912
1477087189645279233,messi,39,44,PER,0.9975
1477087189645279233,argentina,72,81,LOC,0.9291
1477087189896818689,messi,44,49,PER,0.9997
1477087192237449216,sfajardoo,4,13,ORG,0.4614
1477087192237449216,mariogallegosh,113,127,PER,0.9898
1477087192237449216,ferbelaunz,129,139,ORG,0.6663
1477087193319370760,elaguspe,4,12,PER,0.9667
1477087194447679488,chinito41260271,4,19,PER,0.9929
1477087195068522497,messi,44,49,PER,0.9997
1477087195265601536,yamisanchhez,4,16,PER,0.9743
1477087196523859973,lucca,4,9,PER,0.8721
1477087196712628226,sr_lazo05,4,13,PER,0.9991
1477087197085847555,mis2centavos,4,16,ORG,0.9423
1477087197085847555,covid-19,63,71,MISC,0.9999
1477087201867431941,chinito41260271,4,19,PER,0.9929
1477087202320568321,elaguspe,4,12,PER,0.9667
1477087203167666179,ligargcha,4,13,ORG,0.7594
1477087203167666179,messi,47,52,PER,0.9998
1477087203461324807,tycmileto,4,13,PER,0.7484
1477087203461324807,covid,64,69,PER,0.8705
1477087203461324807,armando,90,97,PER,0.8685
1477087203847294976,jesusmartinmx,4,17,PER,0.9994
1477087211602382855,chinito41260271,4,19,PER,0.9929
1477087212374220803,alejomunante,4,16,PER,0.9954
1477087212374220803,covid-19,108,116,MISC,0.9999
1477087215977177088,covid,12,17,ORG,0.999
1477087218602762242,vtvcanal8,4,13,ORG,0.9786
1477087218602762242,covid-19,61,69,MISC,0.9998
1477087218602762242,añovictoriosoydepaz,86,105,MISC,0.9997
1477087220796252162,nderakoreami,4,16,PER,0.4128
1477087220796252162,covid,65,70,MISC,0.9999
1477087221299785738,aronlpiper,4,14,PER,0.8654
1477087221689823232,camiiilaborda,4,17,PER,0.917
1477087221689823232,covid,27,32,PER,0.9939
1477087224382599168,agbasteiro,4,14,ORG,0.7073
1477087225234051072,soyisraelpinto,4,18,ORG,0.7574
1477087225879744515,ligargcha,4,13,ORG,0.7594
1477087225879744515,messi,47,52,PER,0.9998
1477087226223894531,chinito41260271,4,19,PER,0.9929
1477087227813507085,elaguspe,4,12,PER,0.9667
1477087227859537923,covid,43,48,PER,0.9894
1477087229549809667,santyperezdiaz9,4,19,PER,0.9998
1477087234931273731,babyaetchecopar,4,19,PER,0.9218
1477087234931273731,covid,68,73,PER,0.6704
1477087235614732290,ligargcha,4,13,ORG,0.7594
1477087235614732290,messi,47,52,PER,0.9998
1477087237728841730,vicrila,13,20,ORG,0.9994
1477087242053115907,tobiaslatour,4,16,PER,0.9988
1477087242053115907,estados unidos,18,32,ORG,0.9997
1477087242053115907,covid,110,115,MISC,0.9999
1477087243537895436,noticiascaracol,4,19,ORG,0.9834
1477087243537895436,miyerlandi torres,79,96,PER,0.9999
1477087243537895436,salud,112,117,MISC,0.9993
1477087243537895436,cali,121,125,LOC,0.9997
1477087247983906817,covid,100,105,MISC,0.9998
1477087249208643585,drpacomoreno1,4,17,PER,0.9991
1477087249208643585,covid19,61,68,MISC,0.9999
1477087249208643585,co,136,138,MISC,0.9994
1477087250869587974,covid,71,76,ORG,0.9341
1477087250869587974,san juan,102,110,LOC,1.0
1477087257593061377,covid,33,38,MISC,0.9896
1477087258708783106,paaucp,4,10,ORG,0.9934
1477087259631493136,meeryfuentess,4,17,PER,0.6824
1477087260487176192,chinito41260271,4,19,PER,0.9929
1477087260646555651,ezeeacos,4,12,MISC,0.5263
1477087262038974467,paaucp,4,10,ORG,0.9934
1477087263469277187,chinito41260271,4,19,PER,0.9929
1477087263871832066,covid,33,38,MISC,0.9998
1477087265797160962,messi,44,49,PER,0.9997
1477087267512635394,tini stoessel,68,81,PER,0.9858
1477087269702057987,edavidff,1,9,PER,0.4814
1477087269702057987,covid,64,69,MISC,0.9996
1477087272327655426,paaucp,4,10,ORG,0.9934
1477087277331402760,covid,30,35,MISC,0.9993
1477087277897629698,pradobenjamin,4,17,MISC,0.5924
1477087277897629698,comunidad de madrid,22,41,LOC,0.9998
1477087277897629698,ayuso,45,50,ORG,0.5685
1477087279252484098,aronlpiper,4,14,PER,0.8654
1477087280787505153,meeryfuentess,4,17,PER,0.6824
1477087283731906563,galolaray,4,13,PER,0.7958
1477087283731906563,covid,62,67,MISC,0.9999
1477087284319170572,garzaamf,4,12,PER,0.9876
1477087287024381953,teoferreyra7,4,16,PER,0.9775
1477087288970645506,salmaacevesr,4,16,PER,0.9027
1477087288970645506,covid,68,73,MISC,0.9976
1477087380414898178,reina,4,9,PER,0.9996
1477087380414898178,mariel,11,17,PER,0.9883
1477087381605994498,covid,70,75,PER,0.9993
1477087381815762944,messi,44,49,PER,0.9997
1477087382524497921,jorgeabelrmz,1,13,PER,0.9996
1477087386261766149,agencia,4,11,ORG,0.9988
1477087386261766149,andina,12,18,ORG,0.8484
1477087386811183112,doctormacias,4,16,PER,0.4585
1477087386811183112,covid-19,113,121,MISC,0.9999
1477087386978947080,anluma99,4,12,ORG,0.4063
1477087386978947080,hospital la paz,95,110,LOC,0.7251
1477087387297665034,aaronbxnes,4,14,PER,0.5113
1477087387297665034,jijiji,35,41,PER,0.6017
1477087387683459075,yamisanchhez,4,16,PER,0.9743
1477087388245626883,marioventura,4,16,PER,0.9992
1477087388719591428,messi,44,49,PER,0.9997
1477087389378039810,talvezseayoo,4,16,PER,0.4088
1477087390808215553,chinito41260271,4,19,PER,0.9929
1477087392033120257,covid,82,87,MISC,0.9975
1477087393132040192,valentatriojb,4,17,PER,0.9992
1477087394432266241,españa,71,77,LOC,1.0
1477087394692272129,eldorado,20,28,LOC,0.8757
1477087394692272129,hdp,90,93,ORG,0.7439
1477087395107557378,fserranocastro,4,18,PER,0.7739
1477087395107557378,madrid,48,54,LOC,1.0
1477087395107557378,sevilla,114,121,LOC,1.0
1477087395745079300,cnnee,4,9,ORG,1.0
1477087395816382467,gobierno ayuso,41,55,ORG,0.9996
1477087395816382467,protocolo,66,75,MISC,0.9999
1477087397250805766,suvvera,4,11,PER,0.8598
1477087397250805766,mario casaretto,20,35,PER,0.9999
1477087398047756290,ariangarciia,4,16,PER,0.7616
1477087399003967488,aztecanoticiagt,4,19,ORG,0.9391
1477087399003967488,autoridades de la dirección del área de salud guatemala central,34,97,ORG,0.9959
1477087401268940803,chinito41260271,4,19,PER,0.9929
1477087401294110720,oscaratienza,4,16,ORG,0.7172
1477087401294110720,córdoba,53,60,LOC,1.0
1477087401294110720,córdoba,96,103,LOC,1.0
1477087401495470082,covid,175,180,ORG,0.9996
1477087401688379393,dios,208,212,MISC,0.9982
1477087402351112197,lopezdoriga,4,15,ORG,0.4317
1477087402351112197,covid-19,50,58,MISC,0.9999
1477087402351112197,méxico,94,100,LOC,1.0
1477087403865219075,ligargcha,4,13,ORG,0.7594
1477087403865219075,messi,47,52,PER,0.9998
1477087406524358669,paaucp,4,10,ORG,0.9934
1477087409254944768,juan orlando hernández,14,36,PER,0.9999
1477087409254944768,covid-19,110,118,MISC,0.9998
1477087410265546753,grupoeldeber,4,16,ORG,0.985
1477087410265546753,santa cruz,62,72,LOC,0.9999
1477087410265546753,sedes,106,111,ORG,0.9999
1477087411729489920,camiiilaborda,4,17,PER,0.917
1477087411729489920,covid,27,32,PER,0.9939
1477087412635553792,letichelius,4,15,PER,0.5673
1477087412832538624,méxico,0,6,LOC,1.0
1477087414615216134,mcmaricarmen,4,16,ORG,0.3994
1477087414615216134,covid,79,84,MISC,0.9999
1477087414615216134,méxico,114,120,LOC,0.9999
1477087415533670402,lucca,4,9,PER,0.8721
1477087417341460487,elaguspe,4,12,PER,0.9667
1477087419447005185,meeryfuentess,4,17,PER,0.6824
1477087419640041482,luchorc1889,4,15,PER,0.967
1477087422718566410,zapateroantonio,4,19,PER,0.9944
1477087422718566410,dr fauci,36,44,PER,0.9997
1477087422718566410,pcr,94,97,MISC,0.9997
1477087424211787783,elaguspe,4,12,PER,0.9667
1477087426967441413,yamisanchhez,4,16,PER,0.9743
1477087427252535300,américa,0,7,ORG,0.9894
1477087427252535300,covid19,43,50,MISC,0.9999
1477087428007448581,paaucp,4,10,ORG,0.9934
1477087429928628228,evitamlglw,4,14,PER,0.9963
1477087429928628228,covid,70,75,MISC,0.9996
1477087429928628228,cáncer,110,116,MISC,0.9995
1477087433162428416,qhubocali,4,13,PER,0.7412
1477087433162428416,covid,34,39,PER,0.9997
1477087433384730632,paaucp,4,10,ORG,0.9934
1477087433762086912,laraacaraballo,4,18,PER,0.6068
1477087434420764676,olsevz,1,7,PER,0.5273
1477087435238658050,jesusmartinmx,4,17,PER,0.9994
1477087438690414600,julian5126974,1,14,PER,0.9664
1477087438690414600,gobsantafe,16,26,ORG,0.9958
1477087438690414600,minsaludsantafe,28,43,ORG,0.9998
1477087438690414600,saludrosario,45,57,ORG,0.9986
1477087438690414600,leo_caruana,59,70,PER,0.9997
1477087438690414600,preciosrosario,72,86,ORG,0.6168
1477087438690414600,rosariomix,88,98,ORG,0.6121
1477087438690414600,agustingranatto,100,115,PER,0.9971
1477087441328689152,iuvhell,4,11,PER,0.7648
1477087442343714817,josegranadosf,1,14,PER,0.9997
1477087442381512706,maipú covid,9,20,ORG,0.8259
1477087442381512706,covid,97,102,ORG,0.9464
1477087444147351552,kaluka,4,10,PER,0.9119
1477087444147351552,roomba,52,58,PER,0.9767
1477087444147351552,covid,61,66,PER,0.9766
1477087444566777858,galolaray,4,13,PER,0.7958
1477087444566777858,covid,62,67,MISC,0.9999
1477087444960960513,unionrayo,4,13,ORG,0.998
1477087444960960513,trejo,18,23,PER,0.9999
1477087444960960513,pcr,43,46,MISC,0.9981
1477087444960960513,real madrid,109,120,ORG,0.9999
1477087448446513154,covid,16,21,MISC,0.9961
1477087448530407429,vtvcanal8,4,13,ORG,0.9988
1477087448530407429,covid-19,94,102,MISC,0.9999
1477087448870146052,zirahuen,24,32,LOC,0.9326
1477087448870146052,ps5,132,135,MISC,0.9988
1477087448870146052,covid-19,169,177,MISC,0.9999
1477087452221300737,chinito41260271,4,19,PER,0.9929
1477087452862894082,melavazquez,4,15,PER,0.9999
1477087452896636929,jesusmartinmx,4,17,PER,0.9994
1477087453647360002,rjesus,4,10,ORG,0.6052
1477087453861318658,evitamlglw,4,14,PER,0.9963
1477087453861318658,covid,70,75,MISC,0.9996
1477087453861318658,cáncer,110,116,MISC,0.9995
1477087454217875462,diariocorreo,4,16,ORG,0.9985
1477087454217875462,minsa,18,23,ORG,0.9977
1477087454217875462,ómicron,71,78,MISC,0.9991
1477087454653911042,elaguspe,4,12,PER,0.9667
1477087455886987265,yamisanchhez,4,16,PER,0.9743
1477087456759410694,chinito41260271,4,19,PER,0.9929
1477087457418092546,dcamina20r,4,14,MISC,0.9711
1477087457418092546,fernando villalona,65,83,PER,0.9999
1477087457418092546,rubby pérez,85,96,PER,1.0
1477087457418092546,eddy herrera,98,110,PER,1.0
1477087457418092546,pavel núñez,112,123,PER,1.0
1477087457418092546,nathalie comas,125,139,PER,1.0
1477087458583986176,messi,44,49,PER,0.9997
1477087461595807750,clutchtimearg,4,17,PER,0.4515
1477087461595807750,covid,74,79,MISC,0.9993
1477087462144962563,fiamacabreraa,4,17,ORG,0.6022
1477087462639951874,paaucp,4,10,ORG,0.9934
1477087464728805376,pwermus,4,11,ORG,0.6563
1477087464925941772,aitorvalls20,4,16,PER,0.9986
1477087464925941772,covid,31,36,MISC,0.7482
1477087464925941772,usa,37,40,LOC,0.9967
1477087464925941772,francia,49,56,LOC,0.9981
1477087464925941772,uk,65,67,LOC,0.9947
1477087464925941772,españa,76,82,LOC,0.998
1477087464925941772,italia,91,97,LOC,0.9965
1477087464925941772,argentina,106,115,LOC,0.9966
1477087464925941772,alemania,123,131,LOC,0.9987
1477087465894776832,antoniocendanf1,1,16,PER,0.9151
1477087465894776832,covid,54,59,MISC,0.9996
1477087465894776832,vacunado,132,140,MISC,0.9939
1477087467060834310,mati,4,8,PER,0.4663
1477087468952379392,reina,4,9,PER,0.9996
1477087468952379392,mariel,11,17,PER,0.9883
1477087469397020672,carlwinslou,4,15,PER,0.9893
1477087469472468992,elaguspe,4,12,PER,0.9667
1477087470168653824,chinito41260271,4,19,PER,0.9929
1477087471884115968,lexiascal,4,13,PER,0.9582
1477087472760893443,asb71poeta,4,14,ORG,0.7916
1477087472760893443,degitu azimeraw,16,31,PER,0.9999
1477087472760893443,maratón de londres,59,77,MISC,0.9999
1477087472760893443,san silvestre vallecana,87,110,MISC,0.9999
1477087473075474435,bunny,30,35,MISC,0.9141
1477087474333618176,laraacaraballo,4,18,PER,0.6068
1477087475365400576,fresasforvantte,4,19,ORG,0.7486
1477087475365400576,disease,37,44,MISC,0.5089
1477087475726270467,maxkaiser75,4,15,PER,0.999
1477087475726270467,covid,116,121,MISC,0.9999
1477087476011257856,poggi,4,9,PER,0.9998
1477087476011257856,covid,57,62,PER,0.9999
1477087476800008199,laraacaraballo,4,18,PER,0.6068
1477087478637121544,joe231966,1,10,PER,0.495
1477087478637121544,obrador,109,116,PER,0.9999
1477087478637121544,instituciones,130,143,ORG,0.6128
1477087478637121544,covid,192,197,MISC,0.9987
1477087478637121544,imss,205,209,ORG,0.9996
1477087478637121544,chtpm,240,245,ORG,0.8148
1477087478637121544,lopezobrador,247,259,PER,0.9574
1477087479324766210,covidiota8m,4,15,MISC,0.5662
1477087479324766210,paz padilla,20,31,PER,0.9996
1477087479324766210,maría del monte,34,49,PER,1.0
1477087479324766210,anne igartiburu,52,67,PER,0.9999
1477087479324766210,covid,119,124,MISC,0.9991
1477087479618588673,tomasleyba,4,14,PER,0.999
1477087479857569792,giovanna5682107,4,19,PER,0.9991
1477087480830701568,covid,19,24,ORG,0.9994
1477087480830701568,covid,44,49,ORG,0.9202
1477087483020169221,covid,33,38,PER,0.9052
1477087483020169221,diosito,84,91,MISC,0.7727
1477087483498090502,juan orlando hernández,14,36,PER,0.9999
1477087483498090502,covid-19,110,118,MISC,0.9998
1477087485414952960,ligargcha,4,13,ORG,0.7594
1477087485414952960,messi,47,52,PER,0.9998
1477087486740422658,marcovan1986,4,16,PER,0.9997
1477087486740422658,covid,34,39,ORG,0.9998
1477087487767900165,itonio,1,7,PER,0.6555
1477087487767900165,covid,79,84,MISC,0.9998
1477087488153899014,darianapolanco,4,18,PER,0.9701
1477087488271216640,notafaso,4,12,ORG,0.9991
1477087491396190208,traficologo1,4,16,MISC,0.6904
1477087491396190208,covid-19,44,52,MISC,0.9999
1477087491396190208,panamá,56,62,LOC,1.0
1477087491412959237,paaucp,4,10,ORG,0.9934
1477087491505242112,ligargcha,4,13,ORG,0.7594
1477087491505242112,messi,47,52,PER,0.9998
1477087492616736779,camiiilaborda,4,17,PER,0.917
1477087492616736779,covid,27,32,PER,0.9939
1477087493782577156,faqxeen,4,11,ORG,0.8503
